time,activity,appCat.builtin,call,circumplex.arousal,circumplex.valence,mood,screen,sms
2014-03-19,0.08033186764442728,14.322539682539682,0.0,-1.0,1.4,6.8,69.85961818984057,1.0
2014-03-20,0.08033186764442728,19.652881578947376,0.0,-0.75,-0.25,5.25,97.626254547726,1.0
2014-03-21,0.08033186764442728,14.965350000000003,0.0,0.3333333333333333,1.0,7.0,193.01218279715508,0.0
2014-03-22,0.08033186764442728,15.005485714285712,0.0,-0.4,0.0,6.0,81.62830370797055,0.0
2014-03-23,0.08033186764442728,20.64078787878788,0.0,0.0,1.5,7.75,35.798729813726325,0.0
2014-03-24,0.08033186764442728,19.365986666666664,1.0,0.5,1.0,8.0,32.45385293259339,1.0
2014-03-25,0.13434490180252895,13.416940476190478,1.0,-0.5,1.3333333333333333,7.666666666666667,62.270885562422215,0.0
2014-03-26,0.10329373128561765,24.303571428571427,1.0,0.2,0.6,6.6,62.94213698661493,1.0
2014-03-27,0.08970024791525805,19.45115,1.0,0.2,0.4,6.8,74.68291537761688,1.0
2014-03-28,0.09809984248895877,19.524463235294117,1.0,0.25,1.5,8.25,150.97722094835237,0.0
2014-03-29,0.04187585355184262,24.20752777777777,0.0,0.2,1.0,7.0,165.23009374737742,1.0
2014-03-30,0.0625734602553756,20.740499999999994,1.0,0.2,0.0,6.2,114.99726315862254,1.0
2014-03-31,0.051366076733723814,16.501485148514853,1.0,-1.0,0.0,4.333333333333333,158.88489156746002,1.0
2014-04-01,0.08076225802411184,13.01888659793815,1.0,-1.0,0.8,6.6,90.18220858486156,1.0
2014-04-02,0.15618745321820188,21.174621621621636,1.0,-1.25,0.25,5.5,113.93132477336457,1.0
2014-04-03,0.09026347679477338,11.848786516853929,1.0,-0.4,0.2,6.2,97.2656626529004,0.0
2014-04-04,0.04963037634408606,10.867397435897438,1.0,-0.75,0.0,6.5,81.4925122086594,1.0
2014-04-05,0.2313065813088305,16.26153278688525,1.0,0.0,0.6666666666666666,6.0,80.25802984522353,1.0
2014-04-06,0.05631576348488115,12.435295774647882,1.0,-0.75,1.0,6.75,107.83952113944041,1.0
2014-04-07,0.0805241620390383,21.506615384615383,0.0,-0.6,0.2,5.4,196.00016278444338,1.0
2014-04-08,0.07680102095483,10.524914634146343,1.0,-0.4,0.6,6.8,92.63443809009729,0.0
2014-04-09,0.0707902001380262,12.36173134328358,1.0,-1.0,0.6,6.4,165.4384457749057,1.0
2014-04-10,0.09895833333333331,10.82845205479452,1.0,0.4,0.0,6.2,90.52146775491785,1.0
2014-04-11,0.06868288982259571,8.895956521739128,0.0,0.5,-1.0,3.5,63.86302860123768,1.0
2014-04-12,0.15313380173005842,13.288226890756299,1.0,0.0,0.75,6.4,197.32568000475575,1.0
2014-04-13,0.01631944444444443,11.752516129032259,1.0,-0.25,1.0,6.5,76.71746228326047,0.0
2014-04-14,0.03335375816993464,15.394946428571428,1.0,-0.2,0.4,6.2,74.19960000331591,1.0
2014-04-15,0.019623337804315216,11.4907,0.0,-0.75,0.5,6.0,143.05919671840354,0.0
2014-04-16,0.10595602036110062,16.13163636363636,1.0,-1.25,0.0,4.75,61.66684246716433,1.0
2014-04-17,0.1180908662900188,22.18139285714286,1.0,-1.2,-0.4,3.8,109.99181689678775,0.0
2014-04-18,0.047270114942528745,37.77520833333333,1.0,-1.0,-0.4,5.2,262.6616400146486,1.0
2014-04-19,0.0031254706183548703,16.84684615384615,0.0,0.25,0.75,7.0,53.973552647389866,0.0
2014-04-20,0.08680555555555557,5.535777777777779,0.0,-2.0,-1.0,3.0,372.9457222753099,0.0
2014-04-21,0.0617854683195592,13.801025974025977,0.0,-0.4,0.8,6.6,156.24849150140412,0.0
2014-04-22,0.09099018199233716,21.069319999999998,0.0,-0.2,0.4,6.0,116.50514284931891,1.0
2014-04-23,0.07537353651992687,12.6580347826087,1.0,-0.6666666666666666,0.0,6.0,157.10185333569848,0.0
2014-04-24,0.15798611111111102,9.116061224489792,1.0,-0.6,0.4,5.6,51.18766128632331,1.0
2014-04-25,0.07604166666666665,12.586954545454544,1.0,0.3333333333333333,-0.6666666666666666,3.3333333333333335,73.56395946322259,0.0
2014-04-26,0.018915739069801877,19.97861363636364,0.0,-0.4,-0.2,5.4,177.52765120461947,0.0
2014-04-27,0.013407752824023428,12.076857142857142,1.0,-0.6,0.4,6.0,113.74831709338393,1.0
2014-04-28,0.09448967086834736,13.988045081967211,1.0,0.25,0.75,6.75,68.04162086920716,1.0
2014-04-29,0.13463824767244986,15.364785714285722,1.0,-2.0,0.0,5.0,65.19129412080729,1.0
2014-04-30,0.02414791881612267,-772.7685576923078,0.0,-2.0,0.5,5.0,75.7647157995325,0.0
2014-05-01,0.10358452683650247,11.582414634146337,0.0,-1.6666666666666667,-0.3333333333333333,5.0,151.14050002230536,0.0
2014-05-02,0.05910464220123313,42.69760869565217,0.0,-0.6,0.6,6.2,91.71010767863355,0.0
2014-05-03,0.07569444444444444,10.742814814814814,1.0,-0.6666666666666666,0.0,5.666666666666667,74.90874998768172,0.0
2014-05-04,0.08229166666666671,18.256310344827583,0.0,-1.0,1.0,8.0,110.0858500242233,0.0
