time,activity,appCat.builtin,call,circumplex.arousal,circumplex.valence,mood,screen,sms
2014-03-14,0.10624036395308117,22.45008333333333,1.0,-0.25,0.5,6.5,81.01533341407777,1.0
2014-03-18,0.11873714520773344,23.25956896551724,1.0,0.4,1.2,7.2,178.59049999713903,0.0
2014-03-20,0.02976190476190475,30.619600000000002,1.0,0.6,1.0,7.0,163.32712495327,1.0
2014-03-21,0.06922398589065254,34.289571428571435,1.0,0.2,0.8,7.0,63.08615383735068,0.0
2014-03-22,0.0710591929079324,25.580800000000004,0.0,-0.4,1.0,7.0,51.22757148742676,0.0
2014-03-23,0.14492753623188412,7.39775,0.0,0.2,1.0,7.0,187.48066671689364,0.0
2014-03-24,0.0,23.525181818181817,0.0,1.0,0.8,7.0,54.4324999650319,0.0
2014-03-25,0.0043103448275862,27.726150000000008,1.0,0.8,1.0,7.0,180.60012504458425,0.0
2014-03-26,0.22685185185185197,13.75201639344262,1.0,1.4,0.8,7.2,291.09841172835405,1.0
2014-03-28,0.04206349206349204,35.098470588235294,1.0,1.2,1.0,7.2,158.31449999809257,0.0
2014-03-29,0.325952380952381,12.2675,1.0,-1.2,0.8,7.0,48.67549991607666,0.0
2014-03-30,0.25287698412698423,22.66534615384616,1.0,-0.8,1.0,7.4,118.95388894610934,0.0
2014-04-01,0.27182539682539664,12.537304347826087,1.0,0.6,1.0,7.2,96.2318750023842,1.0
2014-04-02,0.18948412698412717,11.566555555555555,1.0,0.8,1.0,7.2,166.13069999217979,1.0
2014-04-04,0.16338024306774307,19.73865384615385,1.0,0.6,1.0,7.2,56.9333077027248,0.0
2014-04-06,0.00657894736842105,20.487090909090906,1.0,-0.2,0.0,6.2,105.93650001287438,1.0
2014-04-07,0.1067583732057415,4.8502,1.0,0.4,0.4,6.8,64.68874999880786,1.0
2014-04-10,0.00789473684210526,24.730222222222224,1.0,0.4,1.0,7.2,162.06675004959098,0.0
2014-04-11,0.0357142857142857,34.94,1.0,0.4,0.8,7.0,158.99579997062688,0.0
2014-04-12,0.09709821428571426,34.2620588235294,1.0,1.0,1.0,7.4,309.24185708590915,1.0
2014-04-14,0.08487654320987655,17.00166666666667,1.0,1.0,1.0,7.0,241.35016667842862,0.0
2014-04-16,0.12390046296296292,44.795322580645156,0.0,0.2,1.0,7.0,156.18899997075397,0.0
2014-04-17,0.09114583333333326,23.899958333333327,1.0,0.0,0.0,6.4,146.22837498784062,0.0
2014-04-18,0.2605137395459973,11.659090909090908,0.0,-0.4,0.0,6.0,203.5498570714678,0.0
2014-04-19,0.03125,32.831399999999995,0.0,-0.2,0.8,7.0,90.49440002441398,0.0
2014-04-21,0.03125,11.726652173913042,0.0,-0.2,1.0,7.2,322.2692499756812,0.0
2014-04-23,0.28124999999999983,18.593444444444444,1.0,1.0,1.0,7.0,156.27966658274335,0.0
2014-04-24,0.0625,25.8555,0.0,1.8,1.0,7.0,179.90257147380296,1.0
2014-04-25,0.0,38.36433333333333,1.0,1.0,1.0,7.0,72.0190000534058,1.0
2014-04-26,0.0138888888888889,22.89966666666667,1.0,-0.2,0.0,6.2,112.93566679954513,0.0
2014-04-27,0.1493055555555557,16.23657894736842,1.0,0.75,0.6,7.0,625.5360000729562,0.0
2014-04-28,0.07,29.024125,0.0,1.0,0.4,7.0,482.7269999980925,0.0
2014-04-29,0.04,4.973333333333334,1.0,1.0,0.3333333333333333,7.0,18.384666681289676,0.0
2014-04-30,0.136363636363636,24.2486,1.0,1.4,-0.4,6.0,193.601000070572,0.0
2014-05-03,0.07142857142857151,15.2184375,1.0,0.2,0.2,6.8,97.50450003147137,1.0
