time,activity,appCat.builtin,call,circumplex.arousal,circumplex.valence,mood,screen,sms
2014-04-08,0.1814892623716153,12.588935897435896,1.0,0.5,1.0,8.0,93.7053720895634,1.0
2014-04-09,0.10126488095238095,9.24385638297872,1.0,0.0,0.2,7.4,104.56782979407207,1.0
2014-04-10,0.14313397233893554,16.594808219178077,0.0,0.25,0.5,6.5,70.22084041859243,1.0
2014-04-11,0.15529914529914535,78.55,1.0,-0.25,0.5,7.75,96.61167165058761,1.0
2014-04-12,0.04455739111590672,14.843435483870968,1.0,-0.2,0.6,7.0,31.96952632853861,1.0
2014-04-13,0.038610440461819405,9.220338028169015,1.0,-0.4,0.4,6.6,169.92352941456951,0.0
2014-04-14,0.09109605531851882,10.136876811594208,1.0,0.6,0.2,6.4,95.15408535410718,0.0
2014-04-15,0.08074791762574517,9.753503937007874,1.0,-0.25,0.0,6.5,50.74827274951069,1.0
2014-04-16,0.10531602561905302,7.988821917808222,1.0,0.2,0.6,7.2,100.6751199944814,1.0
2014-04-17,0.12178447758220236,7.179523622047243,1.0,0.0,0.0,6.5,93.03257672748869,0.0
2014-04-18,0.07372682037592555,17.333906976744178,1.0,-0.25,0.0,6.25,99.64352541454765,1.0
2014-04-19,0.15611230462327638,5.705009090909092,1.0,-0.75,0.0,7.5,70.94661629477214,0.0
2014-04-20,0.02763157894736842,12.750908333333335,1.0,0.0,0.0,6.8,58.08764424003087,0.0
2014-04-21,0.09062499999999996,9.186023364485981,1.0,-0.4,0.8,7.4,103.07006593326948,1.0
2014-04-22,0.12770165179024576,28.57200540540541,1.0,0.25,1.0,8.25,136.80870238656095,0.0
2014-04-23,0.07593836088154272,8.308432432432435,1.0,-0.5,0.0,6.5,85.44054454860121,1.0
2014-04-24,0.08576388888888888,11.531057142857142,1.0,-1.2,0.0,6.0,79.85959677926954,0.0
2014-04-25,0.055208333333333325,11.981668918918917,1.0,-0.25,-0.25,6.25,86.10749437567897,0.0
2014-04-26,0.17103565997282577,10.80895798319328,1.0,0.5,1.0,7.0,86.43710465209429,0.0
2014-04-27,0.02219573355936993,5.774093023255813,1.0,0.0,0.8,7.4,53.29792064333718,0.0
2014-04-28,0.12131769374416436,9.995150537634407,1.0,0.0,0.4,7.2,82.73347204072135,1.0
2014-04-29,0.0829631542699724,11.35338172043011,1.0,-1.2,-0.6,6.0,80.84558823178793,1.0
2014-04-30,0.10852951516948042,42.51705527638192,1.0,0.8,-0.4,6.2,100.92941352478545,1.0
2014-05-01,0.08712270720960565,8.615552173913045,1.0,-1.0,0.4,7.0,78.43643332481386,0.0
2014-05-02,0.13760964912280704,12.711658227848098,1.0,-0.75,0.0,6.5,57.891458719148545,1.0
2014-05-03,0.05925925925925921,49.309215189873406,1.0,-0.25,0.0,6.4,266.64595348890447,0.0
2014-05-04,0.10376953970214159,6.739251396648046,1.0,1.0,0.6,7.2,67.06241665085157,1.0
2014-05-05,0.07168479421153216,11.085111111111111,1.0,-1.0,0.0,6.666666666666667,77.77905319599394,0.0
2014-05-07,0.07011424986542546,9.439791999999999,0.0,-0.4,0.0,6.8,132.24755999247225,1.0
2014-05-08,0.052083333333333294,15.224092592592589,0.0,0.0,0.5,7.0,104.44949997322904,0.0
