time,activity,appCat.builtin,call,circumplex.arousal,circumplex.valence,mood,screen,sms
2014-03-14,0.0686920389532331,15.121823529411763,1.0,-1.0,2.0,8.0,63.892159079963534,0.0
2014-03-15,0.0686920389532331,34.68734782608695,1.0,0.0,0.4,6.2,82.44242592652641,0.0
2014-03-16,0.0686920389532331,19.488650000000003,1.0,-0.6666666666666666,0.0,6.333333333333333,66.84396384135785,0.0
2014-03-17,0.08337052096204703,44.18931578947369,0.0,-0.4,0.4,6.0,61.019826101220175,1.0
2014-03-18,0.11319590615792095,12.811333333333332,1.0,0.25,1.0,7.5,95.693680009842,0.0
2014-03-19,0.13369126492653632,16.843357142857144,0.0,1.0,0.75,6.75,72.56916668017705,0.0
2014-03-20,0.11845679938612319,12.2208,0.0,1.0,0.8,7.2,73.679787866997,1.0
2014-03-21,0.050197722898856136,17.121478260869566,1.0,0.0,1.0,7.25,34.45817044919189,1.0
2014-03-22,0.018560992335206163,6.5205,0.0,-2.0,-1.0,3.75,36.860816318161646,0.0
2014-03-23,0.08524289724808608,33.68299999999999,1.0,-1.4,-1.0,4.4,84.93225532389702,1.0
2014-03-24,0.0065358720727085465,159.69785714285715,0.0,-2.0,-1.0,3.75,160.26711541872757,1.0
2014-03-25,0.040966888004228603,28.8965,0.0,-1.0,0.3333333333333333,5.333333333333333,100.24361053767953,1.0
2014-03-26,0.039236509193725615,29.486,0.0,-0.5,0.25,5.5,110.6886883060654,1.0
2014-03-27,0.07717586025360933,26.993826086956513,1.0,-0.6,0.2,5.8,117.32839585095644,1.0
2014-03-28,0.04532458316828963,22.05928571428571,1.0,0.0,0.6,6.2,73.94276923399704,0.0
2014-03-29,0.10442318185053041,18.940399999999997,1.0,-0.4,1.0,6.4,29.841892861184625,1.0
2014-03-30,0.07491950961612631,11.425411764705881,1.0,-0.8,0.8,6.2,54.372171044349656,0.0
2014-03-31,0.05534132176899743,10.034272727272727,1.0,-0.4,1.0,6.8,20.28953967018732,0.0
2014-04-01,0.07812598561494997,11.209878048780487,0.0,0.0,1.0,7.0,53.359482751495555,0.0
2014-04-02,0.07312614127423468,17.66045454545454,0.0,-0.2,1.0,7.0,42.563835430748874,0.0
2014-04-03,0.05275148533518809,64.3240909090909,0.0,-1.0,0.8,7.2,68.54404476151532,0.0
2014-04-04,0.041456523574859745,49.431531250000006,1.0,-0.8,1.0,7.0,82.34409910494149,0.0
2014-04-05,0.06928846414407397,14.691789473684214,1.0,0.0,1.0,7.5,27.656144454744126,0.0
2014-04-06,0.07736263815327492,12.744277777777777,1.0,-0.4,1.0,6.8,55.42058441855692,0.0
2014-04-07,0.06685869441897199,26.171277777777778,1.0,-0.25,0.75,6.75,48.099798074135414,0.0
2014-04-08,0.08512478025882424,11.819000000000003,1.0,0.25,0.0,6.75,25.699164963260145,0.0
2014-04-09,0.1536189527904702,13.476378378378381,1.0,0.25,0.75,7.0,63.7706935367277,0.0
2014-04-10,0.013347120143232591,40.81008333333333,1.0,0.8,1.0,7.2,67.38556000232697,0.0
2014-04-11,0.09461525027599361,28.944171428571423,0.0,0.2,0.6,7.0,69.11880001180316,0.0
2014-04-12,0.04929885725426736,31.20766666666667,0.0,-1.4,1.0,7.0,88.42652379671735,1.0
2014-04-13,0.11412738344393665,13.736755555555558,1.0,0.3333333333333333,1.0,7.5,36.728250008076415,0.0
2014-04-14,0.1017234451157769,15.6069,0.0,-1.2,0.4,6.4,30.89674045657384,0.0
2014-04-15,0.05729654885661261,64.94816666666667,0.0,0.2,0.8,7.0,99.21430264334928,0.0
2014-04-16,0.10564943114617577,11.223700000000001,0.0,-0.6,0.8,7.2,22.519443032107763,0.0
2014-04-17,0.11503845562252696,18.201124999999998,0.0,0.4,0.6,6.6,62.085238632830716,0.0
2014-04-18,0.11516740722460596,34.06030303030303,1.0,0.25,1.0,7.5,64.03179570936383,1.0
2014-04-19,0.0608869898356053,8.31907142857143,1.0,-0.8,0.8,7.2,42.09432761422521,0.0
2014-04-20,0.03538299274192724,33.89627272727273,0.0,-1.2,1.0,7.2,82.75793478022452,0.0
2014-04-21,0.10177745806111634,24.086,0.0,-0.6,1.0,7.2,81.52977083126711,0.0
2014-04-22,0.06284797975562106,32.8625,1.0,0.4,1.0,7.2,57.23128917992835,1.0
2014-04-23,0.0809468968896285,17.489714285714285,0.0,-1.0,1.0,7.2,53.838852256536455,1.0
2014-04-24,0.03937106618606021,25.896235294117645,0.0,-0.75,1.0,7.2,68.42789189879959,0.0
2014-04-25,0.049052721518388076,88.38988888888889,1.0,-1.2,1.0,7.2,48.73003392098313,0.0
2014-04-26,0.20016636094205972,15.310533333333332,1.0,-0.8,1.0,7.8,35.59418831397959,1.0
2014-04-27,0.018822482895967982,13.007199999999997,0.0,-0.6,1.0,7.4,38.56759494769423,0.0
2014-04-28,0.010304627529119476,17.831416666666666,1.0,-0.6,1.0,7.0,61.809489800005544,0.0
2014-04-29,0.041165097146740985,27.584373498266217,0.0,0.4,0.8,6.8,51.071279983520505,0.0
2014-04-30,0.061608517822726604,15.790500000000002,0.0,-0.6,1.0,7.0,50.86072602337352,0.0
2014-05-01,0.02529227510600561,24.506357142857144,0.0,-0.2,1.0,6.8,61.25126504610819,0.0
2014-05-02,0.006817240295425038,52.68581666666668,0.0,-0.2,1.0,7.0,116.67227777066056,1.0
2014-05-03,0.05447085148853847,25.789421052631585,1.0,0.25,1.0,6.75,64.05605171055632,1.0
2014-05-04,0.07258033493084994,10.453411764705884,1.0,0.25,1.0,7.0,58.20390139499183,0.0
2014-05-05,0.0024906600249066002,27.584373498266217,0.0,-0.3333333333333333,1.0,6.333333333333333,16.344333410263058,0.0
